actual,predicted,error,abs_error
12501.0,13978.77774539566,-1477.7777453956605,1477.7777453956605
88626.27999999994,53776.441030521215,34849.838969478726,34849.838969478726
19175.199999999993,54417.3976300334,-35242.197630033406,35242.197630033406
16878.57000000001,14858.695824702998,2019.8741752970127,2019.8741752970127
21371.420000000002,33559.69749043713,-12188.277490437129,12188.277490437129
93646.19999999995,120109.06067985109,-26462.860679851132,26462.860679851132
22164.710000000014,26744.486040537326,-4579.776040537312,4579.776040537312
22754.99999999998,19005.061452017508,3749.938547982474,3749.938547982474
6344.810000000006,6034.3715352963,310.4384647037059,310.4384647037059
15076.240000000009,21435.675281208198,-6359.435281208189,6359.435281208189
15572.719999999987,13347.288416167681,2225.4315838323055,2225.4315838323055
21062.74999999998,31073.792702145456,-10011.042702145474,10011.042702145474
192335.16999999995,148604.34714586835,43730.822854131606,43730.822854131606
13463.869999999995,18842.33505261787,-5378.465052617874,5378.465052617874
18898.700000000008,19180.293709599853,-281.59370959984517,281.59370959984517
4622.070000000003,6083.375412088638,-1461.3054120886345,1461.3054120886345
48834.030000000035,48390.69924508755,443.33075491248746,443.33075491248746
77645.38000000003,50968.713905456476,26676.666094543558,26676.666094543558
17274.420000000002,25791.54327307596,-8517.123273075958,8517.123273075958
8921.419999999998,13730.449477992326,-4809.029477992328,4809.029477992328
10252.410000000007,9346.268547801277,906.1414521987299,906.1414521987299
143695.81,60556.86892430295,83138.94107569705,83138.94107569705
15444.169999999993,17408.46543670963,-1964.2954367096372,1964.2954367096372
92189.34999999993,51865.23187712102,40324.118122878914,40324.118122878914
1026.3,915.026073832334,111.27392616766599,111.27392616766599
44505.36000000001,40113.44293988643,4391.9170601135775,4391.9170601135775
31926.869999999995,48686.67687032601,-16759.806870326014,16759.806870326014
19576.799999999996,20056.08473065971,-479.2847306597141,479.2847306597141
97488.95999999992,94505.62526891775,2983.33473108217,2983.33473108217
33278.949999999975,19464.861162818037,13814.088837181938,13814.088837181938
19391.999999999985,8829.08565019805,10562.914349801935,10562.914349801935
8176.900000000004,11980.972645288486,-3804.072645288482,3804.072645288482
56546.10000000005,43071.02948603923,13475.070513960818,13475.070513960818
55635.39999999996,81636.26246510644,-26000.862465106482,26000.862465106482
58622.03000000003,34734.2425357676,23887.78746423243,23887.78746423243
33592.86999999998,50887.67901582767,-17294.80901582769,17294.80901582769
19884.929999999986,24559.342316841557,-4674.412316841572,4674.412316841572
13863.130000000001,16797.975023651314,-2934.8450236513127,2934.8450236513127
10952.439999999991,12238.185819533466,-1285.7458195334748,1285.7458195334748
74257.78999999996,60224.61229745143,14033.177702548535,14033.177702548535
31733.999999999985,17799.194239554785,13934.8057604452,13934.8057604452
35091.11000000002,54248.786809369696,-19157.676809369674,19157.676809369674
57910.27000000001,34851.42443312895,23058.84556687106,23058.84556687106
63268.60000000004,58895.03911601797,4373.560883982071,4373.560883982071
17851.679999999986,8579.391217720706,9272.28878227928,9272.28878227928
17960.250000000004,25121.1016716287,-7160.851671628698,7160.851671628698
10250.599999999991,11204.13518442098,-953.535184420989,953.535184420989
48303.00000000003,23894.611002257214,24408.388997742815,24408.388997742815
18546.340000000007,15311.485959071066,3234.8540409289417,3234.8540409289417
30396.999999999978,29031.66679039105,1365.3332096089289,1365.3332096089289
22251.160000000003,45842.573328095496,-23591.413328095492,23591.413328095492
12079.299999999997,11456.23541135687,623.0645886431266,623.0645886431266
16669.860000000004,34766.84550217671,-18096.985502176703,18096.985502176703
109742.13999999993,41013.75817260457,68728.38182739535,68728.38182739535
8852.420000000007,14984.31413655772,-6131.894136557712,6131.894136557712
14965.000000000002,11301.660034688628,3663.339965311374,3663.339965311374
33925.579999999994,27394.072980196386,6531.507019803608,6531.507019803608
46259.000000000015,38428.1712652538,7830.828734746217,7830.828734746217
46045.420000000006,42077.35654822714,3968.0634517728686,3968.0634517728686
51042.85000000002,76020.23813262326,-24977.388132623237,24977.388132623237
62155.20000000004,35448.36848493645,26706.83151506359,26706.83151506359
8537.290000000003,9205.897096538441,-668.6070965384388,668.6070965384388
7566.000000000006,8232.698307825209,-666.6983078252024,666.6983078252024
922.9199999999998,1758.357741362209,-835.4377413622092,835.4377413622092
19655.739999999987,21525.522020004897,-1869.78202000491,1869.78202000491
18217.65000000001,15788.049603244746,2429.6003967552624,2429.6003967552624
419428.14000000036,43130.19327835419,376297.9467216462,376297.9467216462
25767.36999999998,30141.035319866372,-4373.665319866392,4373.665319866392
140880.8900000001,179939.31066121013,-39058.420661210024,39058.420661210024
35793.91000000001,24038.20614278425,11755.703857215762,11755.703857215762
27817.500000000007,24590.91032515563,3226.5896748443774,3226.5896748443774
57592.59999999998,56286.38189987134,1306.2181001286372,1306.2181001286372
10874.919999999993,10021.21088911648,853.709110883512,853.709110883512
129139.9499999999,109877.65080737011,19262.299192629784,19262.299192629784
33856.24000000003,36365.39363947131,-2509.153639471282,2509.153639471282
16434.069999999996,10915.796907856693,5518.273092143303,5518.273092143303
179556.78999999986,128957.64826707137,50599.14173292849,50599.14173292849
22834.009999999995,28300.76968890365,-5466.759688903654,5466.759688903654
21109.75000000002,21344.963830326822,-235.21383032680387,235.21383032680387
5118.080000000001,9205.897096538441,-4087.8170965384406,4087.8170965384406
18724.21000000001,24164.041445245955,-5439.831445245945,5439.831445245945
42902.6,26503.196858677013,16399.403141322986,16399.403141322986
34505.50000000002,50982.57289948891,-16477.072899488885,16477.072899488885
196400.9399999999,127125.78274459741,69275.15725540248,69275.15725540248
7232.939999999997,14834.221100443414,-7601.281100443417,7601.281100443417
9985.150000000007,12652.265298440629,-2667.1152984406217,2667.1152984406217
59157.439999999966,43879.13681829879,15278.303181701172,15278.303181701172
119721.15999999993,103505.19788772127,16215.962112278663,16215.962112278663
109590.75,83393.49981580538,26197.25018419462,26197.25018419462
10382.799999999996,16941.91595415051,-6559.115954150515,6559.115954150515
23401.880000000023,32728.29468424147,-9326.414684241448,9326.414684241448
85485.09999999999,46057.97898060877,39427.12101939122,39427.12101939122
121263.2099999999,194790.8618292658,-73527.6518292659,73527.6518292659
22994.390000000014,16358.70023920757,6635.689760792444,6635.689760792444
97218.68999999993,95094.09293866662,2124.5970613333047,2124.5970613333047
38161.179999999986,29929.930878965763,8231.249121034223,8231.249121034223
3505.6400000000003,5348.694214425447,-1843.0542144254468,1843.0542144254468
3114.0000000000005,5568.460710502583,-2454.460710502583,2454.460710502583
72403.64999999997,51419.76736689033,20983.882633109635,20983.882633109635
22410.09000000001,28818.410374655257,-6408.320374655246,6408.320374655246
23044.799999999985,28002.01412347819,-4957.214123478207,4957.214123478207
235380.34999999986,121020.68488369467,114359.66511630519,114359.66511630519
9790.159999999998,14524.447694434897,-4734.287694434899,4734.287694434899
12599.999999999995,24392.10994459355,-11792.109944593556,11792.109944593556
59883.88999999999,39985.49112812647,19898.39887187352,19898.39887187352
60296.73999999996,35540.821907272344,24755.918092727617,24755.918092727617
17080.399999999998,21381.646704611336,-4301.246704611338,4301.246704611338
161528.27999999994,194567.5416829956,-33039.26168299565,33039.26168299565
43903.72,31541.90444929289,12361.81555070711,12361.81555070711
39811.510000000024,36159.638142505384,3651.8718574946397,3651.8718574946397
169651.1899999999,50876.744609471294,118774.44539052859,118774.44539052859
54900.729999999974,60449.66560335789,-5548.935603357917,5548.935603357917
12844.569999999994,8506.42875372861,4338.141246271383,4338.141246271383
93129.39999999994,97919.47741899108,-4790.077418991146,4790.077418991146
47918.67999999998,72875.23216147476,-24956.552161474785,24956.552161474785
16042.279999999995,15860.057150794764,182.2228492052309,182.2228492052309
69173.47000000004,60130.47392887888,9042.996071121168,9042.996071121168
33545.709999999985,25851.485182967706,7694.224817032278,7694.224817032278
14684.52,22058.88081349081,-7374.36081349081,7374.36081349081
13370.410000000003,16463.875754895693,-3093.4657548956893,3093.4657548956893
13595.970000000008,13936.39333964498,-340.42333964497084,340.42333964497084
13497.849999999993,10945.660220474396,2552.1897795255973,2552.1897795255973
38352.62,38221.97354882464,130.64645117536566,130.64645117536566
32618.649999999983,24451.729133382298,8166.9208666176855,8166.9208666176855
68190.99999999996,42578.70819048258,25612.291809517374,25612.291809517374
6044.159999999998,5791.369111766212,252.79088823378606,252.79088823378606
40397.020000000026,28095.324303846544,12301.695696153482,12301.695696153482
5830.99,5942.259200158792,-111.26920015879205,111.26920015879205
13058.890000000009,15789.309026509003,-2730.4190265089946,2730.4190265089946
162933.19000000006,127297.42173464385,35635.76826535621,35635.76826535621
7649.219999999994,8632.321342052765,-983.1013420527706,983.1013420527706
61452.67999999999,49843.41337485772,11609.26662514227,11609.26662514227
9906.320000000007,12724.950480237032,-2818.630480237025,2818.630480237025
37657.62999999997,30254.866819076553,7402.763180923415,7402.763180923415
5205.220000000002,4175.357685270251,1029.8623147297512,1029.8623147297512
51368.38999999998,45508.88246015251,5859.5075398474655,5859.5075398474655
26853.649999999998,30254.866819076553,-3401.216819076555,3401.216819076555
12704.570000000002,5942.259200158792,6762.31079984121,6762.31079984121
36005.730000000025,69480.6701018287,-33474.94010182867,33474.94010182867
3138.0000000000023,4803.965831216692,-1665.9658312166898,1665.9658312166898
13342.3,15332.66270336028,-1990.3627033602806,1990.3627033602806
21793.620000000014,18187.81287410526,3605.807125894753,3605.807125894753
13449.419999999996,10998.517669833413,2450.902330166584,2450.902330166584
38516.91000000001,44347.33030583354,-5830.420305833526,5830.420305833526
14512.030000000008,22541.68204407809,-8029.652044078082,8029.652044078082
15399.900000000003,14543.59291811894,856.3070818810629,856.3070818810629
11389.619999999997,13952.920708355461,-2563.300708355464,2563.300708355464
8708.490000000003,9205.897096538441,-497.40709653843805,497.40709653843805
11781.149999999992,12182.227035903721,-401.07703590372876,401.07703590372876
53740.670000000006,60231.53463610829,-6490.8646361082865,6490.8646361082865
5611.000000000002,5051.5756412987375,559.4243587012643,559.4243587012643
263220.92999999976,390239.79577092006,-127018.8657709203,127018.8657709203
9894.880000000001,7080.935156412946,2813.9448435870554,2813.9448435870554
60607.80999999996,52106.54729840213,8501.262701597829,8501.262701597829
240488.9499999999,261006.44335178906,-20517.493351789162,20517.493351789162
27389.00000000001,30880.994587526882,-3491.9945875268713,3491.9945875268713
226772.51999999996,128598.46696007975,98174.05303992021,98174.05303992021
14192.760000000013,15777.059054558511,-1584.299054558498,1584.299054558498
25871.11,26744.486040537326,-873.376040537325,873.376040537325
13212.51000000001,20494.339322738837,-7281.829322738828,7281.829322738828
6233.000000000001,6083.375412088638,149.62458791136305,149.62458791136305
25489.020000000004,27395.770584380327,-1906.7505843803228,1906.7505843803228
18284.999999999985,20555.22914428881,-2270.2291442888236,2270.2291442888236
31706.310000000027,42193.093438792086,-10486.78343879206,10486.78343879206
22232.54999999998,34565.21683913986,-12332.666839139878,12332.666839139878
99408.95,135182.11880555103,-35773.16880555103,35773.16880555103
16113.49999999999,17963.29894454979,-1849.7989445498006,1849.7989445498006
22224.410000000007,29188.485443293703,-6964.075443293696,6964.075443293696
2676.1399999999994,5978.399532355247,-3302.2595323552478,3302.2595323552478
29747.04,19971.627268050986,9775.412731949014,9775.412731949014
13647.939999999991,12124.295450806898,1523.6445491930936,1523.6445491930936
19086.399999999983,24559.342316841557,-5472.942316841574,5472.942316841574
14965.1,28991.193634303374,-14026.093634303374,14026.093634303374
11429.999999999998,31906.882276210003,-20476.882276210003,20476.882276210003
13038.999999999998,16881.607991514757,-3842.6079915147584,3842.6079915147584
100051.59000000003,47190.57269340599,52861.01730659403,52861.01730659403
40637.299999999974,27353.447518341807,13283.852481658167,13283.852481658167
21373.75999999999,30921.634284163814,-9547.874284163823,9547.874284163823
11467.979999999998,8182.966320089222,3285.013679910776,3285.013679910776
126816.39999999994,160898.08869027835,-34081.68869027842,34081.68869027842
18877.439999999988,18102.26759057882,775.1724094211677,775.1724094211677
39827.729999999996,43781.73314273561,-3954.0031427356153,3954.0031427356153
84358.10000000003,40863.46156816004,43494.638431839994,43494.638431839994
67636.0,36382.19883896122,31253.801161038777,31253.801161038777
110922.56999999996,104395.82388735929,6526.746112640671,6526.746112640671
99060.86999999998,91487.43020593884,7573.439794061138,7573.439794061138
22242.930000000008,17396.33902432106,4846.590975678948,4846.590975678948
23582.36999999999,28350.848784167345,-4768.478784167353,4768.478784167353
10507.640000000009,12467.773336317134,-1960.1333363171252,1960.1333363171252
404078.9399999997,408363.9083349927,-4284.968334992998,4284.968334992998
8666.480000000007,10897.325048571096,-2230.845048571089,2230.845048571089
7830.860000000004,7925.163446550483,-94.30344655047884,94.30344655047884
117128.58999999998,162116.35056247868,-44987.760562478696,44987.760562478696
117156.42000000004,184459.96672832035,-67303.5467283203,67303.5467283203
25129.98,48348.29924314083,-23218.319243140828,23218.319243140828
28564.340000000004,60453.33471117034,-31888.994711170337,31888.994711170337
214175.99999999997,96953.59904229667,117222.4009577033,117222.4009577033
6341.049999999996,6799.645675432527,-458.5956754325316,458.5956754325316
33167.95000000001,48814.33428629855,-15646.38428629854,15646.38428629854
8698.490000000002,7829.248747244483,869.2412527555189,869.2412527555189
3674.4999999999977,5424.067944304135,-1749.5679443041377,1749.5679443041377
27415.000000000022,12360.364651478067,15054.635348521955,15054.635348521955
23795.00000000001,22305.30695346207,1489.693046537941,1489.693046537941
7880.490000000003,14074.148737696607,-6193.658737696604,6193.658737696604
35594.95999999999,25697.71678151156,9897.243218488431,9897.243218488431
70834.70999999999,80028.19026004594,-9193.480260045952,9193.480260045952
109177.91000000009,150413.59323565316,-41235.683235653065,41235.683235653065
30450.810000000023,25839.41752041833,4611.392479581693,4611.392479581693
16292.250000000004,13353.603068875887,2938.6469311241162,2938.6469311241162
9789.639999999998,8122.592393419052,1667.0476065809453,1667.0476065809453
20335.420000000013,15023.389983549736,5312.030016450277,5312.030016450277
66009.8,44871.069350231905,21138.7306497681,21138.7306497681
21585.700000000004,24706.26602247156,-3120.566022471554,3120.566022471554
13993.800000000003,21430.811552515486,-7437.011552515483,7437.011552515483
53709.52999999997,46701.244175116306,7008.285824883664,7008.285824883664
10562.440000000008,18226.2423491613,-7663.802349161293,7663.802349161293
10437.620000000006,6406.362379232765,4031.257620767241,4031.257620767241
9096.259999999998,16080.022722594289,-6983.762722594291,6983.762722594291
9087.759999999993,10190.804408397,-1103.044408397007,1103.044408397007
74520.63000000003,32583.2447768206,41937.38522317943,41937.38522317943
40426.54000000001,55226.292262602685,-14799.752262602677,14799.752262602677
32204.559999999983,70857.94310440586,-38653.383104405875,38653.383104405875
16163.799999999987,14563.938998807002,1599.861001192985,1599.861001192985
13431.60999999999,15230.482503819418,-1798.872503819428,1798.872503819428
41115.56999999998,28156.509539003106,12959.060460996872,12959.060460996872
5201.51,6436.030004234532,-1234.5200042345314,1234.5200042345314
48578.0,49773.21010585779,-1195.21010585779,1195.21010585779
31007.290000000023,26865.19866404902,4142.091335951001,4142.091335951001
17849.870000000014,14992.345318480342,2857.5246815196715,2857.5246815196715
99415.54999999993,63240.888111473556,36174.661888526374,36174.661888526374
5358.9199999999955,6440.669420089418,-1081.7494200894225,1081.7494200894225
9861.909999999994,10546.810179674545,-684.9001796745506,684.9001796745506
27037.279999999988,32511.117750901576,-5473.837750901588,5473.837750901588
6977.250000000005,7119.044448586634,-141.7944485866292,141.7944485866292
35903.29999999998,39262.764622329094,-3359.464622329113,3359.464622329113
28019.189999999977,16247.443380014183,11771.746619985794,11771.746619985794
19974.27,27132.151429719415,-7157.881429719415,7157.881429719415
27046.200000000004,24597.07831239714,2449.121687602863,2449.121687602863
14538.189999999999,16484.73417179939,-1946.5441717993926,1946.5441717993926
112920.35999999999,64026.96713995889,48893.392860041095,48893.392860041095
28426.080000000005,17799.968241399998,10626.111758600007,10626.111758600007
22910.81000000001,28761.558287628093,-5850.748287628085,5850.748287628085
18191.560000000016,20178.191886471563,-1986.6318864715467,1986.6318864715467
14325.320000000009,12066.631303372962,2258.6886966270467,2258.6886966270467
69861.65000000002,68604.2928179527,1257.3571820473298,1257.3571820473298
10018.560000000007,18253.315792542387,-8234.75579254238,8234.75579254238
59933.40999999995,48051.64808830411,11881.761911695845,11881.761911695845
28163.43000000002,22446.140222258247,5717.289777741771,5717.289777741771
12168.279999999993,16725.332373272646,-4557.052373272652,4557.052373272652
4095.7000000000025,4162.548475683339,-66.8484756833368,66.8484756833368
90225.30000000008,45074.686644018795,45150.61335598128,45150.61335598128
54602.589999999975,20465.915940815772,34136.6740591842,34136.6740591842
24054.090000000015,28314.77540012625,-4260.685400126236,4260.685400126236
101021.51999999992,65153.832871244034,35867.68712875588,35867.68712875588
56066.74000000004,53220.23419803452,2846.505801965519,2846.505801965519
21010.899999999998,22638.434993463878,-1627.5349934638798,1627.5349934638798
15407.999999999995,34846.855733473,-19438.855733473007,19438.855733473007
17738.29,12842.733620379497,4895.556379620504,4895.556379620504
59382.34000000004,62953.50476193337,-3571.1647619333307,3571.1647619333307
5901.469999999997,7805.868214533597,-1904.3982145336004,1904.3982145336004
19686.00000000001,29889.27516830503,-10203.27516830502,10203.27516830502
13067.449999999997,24716.854404147933,-11649.404404147936,11649.404404147936
69326.00000000004,25777.64904178541,43548.350958214636,43548.350958214636
19387.240000000005,20468.089678678843,-1080.8496786788382,1080.8496786788382
31620.420000000006,36752.93772072191,-5132.517720721902,5132.517720721902
83352.82999999999,82495.23599866762,857.5940013323707,857.5940013323707
25741.25000000002,34467.34347104173,-8726.09347104171,8726.09347104171
31359.840000000004,91810.65139099844,-60450.81139099843,60450.81139099843
74923.69999999998,62981.33779158108,11942.362208418905,11942.362208418905
38046.85999999999,50561.75052357065,-12514.890523570655,12514.890523570655
10036.7,14471.471428508585,-4434.771428508584,4434.771428508584
17354.01999999999,20410.64855816042,-3056.6285581604316,3056.6285581604316
42166.71999999999,40701.737807263424,1464.9821927365629,1464.9821927365629
40619.619999999995,32103.77373676056,8515.846263239437,8515.846263239437
5645.930000000004,4441.150170892876,1204.7798291071276,1204.7798291071276
19038.00000000001,14119.928499088075,4918.071500911936,4918.071500911936
5315.000000000005,6083.375412088638,-768.3754120886333,768.3754120886333
19368.0,25625.17606781657,-6257.17606781657,6257.17606781657
124146.04999999997,75849.36421635504,48296.685783644934,48296.685783644934
3605.5500000000015,3399.6198813526366,205.9301186473649,205.9301186473649
103164.18999999999,72697.71791681823,30466.472083181754,30466.472083181754
17748.00000000001,5394.450114532849,12353.549885467162,12353.549885467162
5716.600000000001,5172.228641773681,544.3713582263199,544.3713582263199
12363.429999999993,10491.611322641738,1871.8186773582547,1871.8186773582547
24712.000000000015,18963.990893853275,5748.009106146739,5748.009106146739
130217.52000000009,93551.22302890747,36666.296971092626,36666.296971092626
142485.21999999997,66956.36454008281,75528.85545991716,75528.85545991716
81233.54,65505.24556075928,15728.294439240715,15728.294439240715
51826.92000000004,64936.435407967496,-13109.515407967454,13109.515407967454
20728.720000000016,13743.418569528734,6985.3014304712815,6985.3014304712815
6697.799999999998,6973.0726506799065,-275.2726506799081,275.2726506799081
113532.93999999994,91860.4266649352,21672.513335064737,21672.513335064737
9196.78,10092.897484071744,-896.1174840717431,896.1174840717431
32366.399999999998,42575.051333486954,-10208.651333486956,10208.651333486956
63498.94999999997,37740.764313481595,25758.185686518373,25758.185686518373
10700.280000000004,14327.003464942196,-3626.7234649421916,3626.7234649421916
13697.850000000008,14771.866951940749,-1074.016951940741,1074.016951940741
17221.439999999995,19258.418608923246,-2036.9786089232512,2036.9786089232512
37690.06,32702.080135684624,4987.979864315374,4987.979864315374
28894.999999999993,23865.18149288624,5029.818507113752,5029.818507113752
46476.959999999985,28675.02561343861,17801.934386561374,17801.934386561374
20686.55999999999,27172.02136277082,-6485.461362770831,6485.461362770831
48769.14999999996,21830.68224668664,26938.467753313318,26938.467753313318
50030.43,27326.217188903316,22704.212811096684,22704.212811096684
23225.66000000001,23424.40943198029,-198.74943198027904,198.74943198027904
8677.599999999995,8483.539019504698,194.06098049529646,194.06098049529646
75954.07999999994,76835.57404841436,-881.4940484144172,881.4940484144172
22003.140000000014,30569.61199604435,-8566.471996044336,8566.471996044336
11894.690000000002,14743.695250145718,-2849.0052501457158,2849.0052501457158
24885.63999999998,21307.18172934879,3578.45827065119,3578.45827065119
30596.09999999999,14910.174522346239,15685.925477653753,15685.925477653753
527598.7300000003,299192.39597598615,228406.33402401418,228406.33402401418
221868.41999999987,85679.67039044254,136188.74960955733,136188.74960955733
9366.999999999996,8902.108587874502,464.89141212549475,464.89141212549475
40568.110000000015,40836.394221423005,-268.2842214229895,268.2842214229895
33901.49,18501.642298710758,15399.84770128924,15399.84770128924
114315.27999999997,68713.349237714,45601.93076228596,45601.93076228596
11611.20000000001,15868.540068592107,-4257.340068592097,4257.340068592097
8968.199999999995,9205.897096538441,-237.6970965384462,237.6970965384462
86183.67000000001,120628.68731903355,-34445.01731903353,34445.01731903353
6947.41,6083.375412088638,864.034587911362,864.034587911362
4521.439999999999,4948.513329385819,-427.0733293858202,427.0733293858202
163309.38999999987,90897.00000972218,72412.38999027769,72412.38999027769
9737.000000000002,17520.079848307392,-7783.07984830739,7783.07984830739
30833.219999999987,23738.97481839649,7094.245181603495,7094.245181603495
39503.10000000003,30909.956914937848,8593.14308506218,8593.14308506218
15249.499999999996,20271.265809988952,-5021.765809988956,5021.765809988956
30182.29999999998,20659.552044980686,9522.747955019295,9522.747955019295
30324.379999999997,15007.708960165271,15316.671039834726,15316.671039834726
15178.500000000004,23666.238892941536,-8487.738892941532,8487.738892941532
95685.07999999991,111212.98542632625,-15527.905426326339,15527.905426326339
